Date, MaxTemperature, MinTemperature, AvgTemperature, AtObsTemperature, Precipitation, Snowfall, SnowDepth
2000-05-27, 72, 62, 67.0, M, 0.00, 0.0, 0
2000-05-28, 76, 61, 68.5, M, 0.00, 0.0, 0
2000-05-29, 67, 61, 64.0, M, 0.00, 0.0, 0
2000-05-30, 67, 62, 64.5, M, 0.00, 0.0, 0
2000-05-31, 68, 62, 65.0, M, 0.00, 0.0, 0
2000-06-01, 71, 63, 67.0, M, 0.00, 0.0, 0
2000-06-02, 71, 63, 67.0, M, 0.00, 0.0, 0
2000-06-03, 73, 62, 67.5, M, 0.00, 0.0, 0
2000-06-04, 73, 62, 67.5, M, 0.00, M, M
2000-06-05, 73, 63, 68.0, M, 0.00, M, M
2000-06-06, 74, 60, 67.0, M, 0.00, M, M
2000-06-07, 72, 63, 67.5, M, 0.00, M, M
2000-06-08, 71, 62, 66.5, M, 0.00, M, M
2000-06-09, 70, 60, 65.0, M, 0.00, M, M
2000-06-10, 68, 61, 64.5, M, 0.00, M, M
2000-06-11, 70, 63, 66.5, M, 0.00, M, M
2000-06-12, 72, 65, 68.5, M, 0.00, M, M
2000-06-13, 69, 63, 66.0, M, 0.00, M, M
2000-06-14, 67, 63, 65.0, M, 0.00, M, M
2000-06-15, 72, 62, 67.0, M, 0.00, M, M
2000-06-16, 70, 64, 67.0, M, 0.00, M, M
2000-06-17, 70, 64, 67.0, M, 0.00, M, M
2000-06-18, 71, 65, 68.0, M, 0.00, M, M
2000-06-19, 72, 65, 68.5, M, 0.00, M, M
2000-06-20, 73, 66, 69.5, M, 0.00, M, M
2000-06-21, 71, 66, 68.5, M, T, M, M
2000-06-22, 74, 65, 69.5, M, 0.00, M, M
2000-06-23, 70, 64, 67.0, M, 0.00, M, M
2000-06-24, 73, 65, 69.0, M, 0.00, M, M
2000-06-25, 89, 67, 78.0, M, T, M, M
2000-06-26, 78, 68, 73.0, M, 0.00, M, M
2000-06-27, 75, 66, 70.5, M, 0.00, M, M
2000-06-28, 75, 65, 70.0, M, 0.00, M, M
2000-06-29, 73, 65, 69.0, M, 0.00, M, M
2000-06-30, 73, 66, 69.5, M, 0.00, M, M
2000-07-01, 73, 65, 69.0, M, 0.00, M, M
2000-07-02, 72, 65, 68.5, M, 0.00, M, M
2000-07-03, 72, 66, 69.0, M, 0.00, M, M
2000-07-04, 71, 64, 67.5, M, 0.00, M, M
2000-07-05, 71, 64, 67.5, M, 0.00, M, M
2000-07-06, 73, 62, 67.5, M, 0.00, M, M
2000-07-07, 72, 64, 68.0, M, 0.00, M, M
2000-07-08, 70, 63, 66.5, M, 0.00, M, M
2000-07-09, 71, 64, 67.5, M, 0.00, M, M
2000-07-10, 71, 65, 68.0, M, 0.00, M, M
2000-07-11, 72, 65, 68.5, M, 0.00, M, M
2000-07-12, 73, 65, 69.0, M, 0.00, M, M
2000-07-13, 73, 65, 69.0, M, 0.00, M, M
2000-07-14, 74, 64, 69.0, M, 0.00, M, M
2000-07-15, 73, 64, 68.5, M, 0.00, M, M
2000-07-16, 72, 64, 68.0, M, 0.00, M, M
2000-07-17, 74, 64, 69.0, M, 0.00, M, M
2000-07-18, 77, 66, 71.5, M, 0.00, M, M
2000-07-19, 79, 65, 72.0, M, 0.00, M, M
2000-07-20, 74, 65, 69.5, M, 0.00, M, M
2000-07-21, 70, 64, 67.0, M, 0.00, M, M
2000-07-22, 77, 64, 70.5, M, 0.00, M, M
2000-07-23, 76, 68, 72.0, M, 0.00, M, M
2000-07-24, 77, 64, 70.5, M, 0.00, M, M
2000-07-25, 74, 67, 70.5, M, 0.00, M, M
2000-07-26, 72, 65, 68.5, M, 0.00, M, M
2000-07-27, 74, 65, 69.5, M, 0.00, M, M
2000-07-28, 74, 65, 69.5, M, 0.00, M, M
2000-07-29, 74, 67, 70.5, M, 0.00, M, M
2000-07-30, 74, 65, 69.5, M, 0.00, M, M
2000-07-31, 78, 65, 71.5, M, 0.00, M, M
2000-08-01, 86, 68, 77.0, M, 0.00, M, M
2000-08-02, 80, 69, 74.5, M, T, M, M
2000-08-03, 78, 69, 73.5, M, 0.00, M, M
2000-08-04, 77, 68, 72.5, M, 0.00, M, M
2000-08-05, 75, 66, 70.5, M, 0.00, M, M
2000-08-06, 72, 65, 68.5, M, 0.00, M, M
2000-08-07, 72, 66, 69.0, M, 0.00, M, M
2000-08-08, 75, 67, 71.0, M, 0.00, M, M
2000-08-09, 78, 67, 72.5, M, 0.00, M, M
2000-08-10, 81, 67, 74.0, M, 0.00, M, M
2000-08-11, 80, 67, 73.5, M, 0.00, M, M
2000-08-12, 79, 67, 73.0, M, 0.00, M, M
2000-08-13, 77, 67, 72.0, M, 0.00, M, M
2000-08-14, 75, 69, 72.0, M, 0.00, M, M
2000-08-15, 77, 69, 73.0, M, 0.00, M, M
2000-08-16, 84, 70, 77.0, M, 0.00, M, M
2000-08-17, 77, 70, 73.5, M, 0.00, M, M
2000-08-18, 79, 69, 74.0, M, 0.00, M, M
2000-08-19, 79, 68, 73.5, M, 0.00, M, M
2000-08-20, 76, 68, 72.0, M, 0.00, M, M
